call119_train.tm,call119_train.address_city,call119_train.address_gu,call119_train.sub_address,call119_train.stn,temp_axis,humid_axis,wind_axis,call119_train.call_count,total_pop,oldery_ratio,gender_ratio
2020-05-01,부산광역시,사상구,모라동,904,-0.6675332130332863,0.0842420005914119,0.7184750758689226,1,1.2732007161695618,0.11396322706307825,-0.08033738604129055
2020-05-01,부산광역시,사상구,삼락동,904,-0.6675332130332863,0.0842420005914119,0.7184750758689226,1,-1.4466851653590413,-0.034791276185874506,0.018709202703519164
2020-05-01,부산광역시,사상구,엄궁동,904,-0.6675332130332863,0.0842420005914119,0.7184750758689226,1,-0.18050980507121087,-0.4869803362773059,0.03032464312270413
2020-05-01,부산광역시,사상구,학장동,904,-0.6675332130332863,0.0842420005914119,0.7184750758689226,1,0.13926938247894166,-0.24698481986785498,0.03713475671366887
2020-05-01,부산광역시,사하구,감천동,159,-0.6641376224639332,-0.0797071291554726,2.577732007274406,1,0.33753409020567665,0.18800579725632344,0.008474716357026896
2020-05-01,부산광역시,사하구,다대동,950,-0.9981298885378422,0.26437369517058074,-0.23692243216404116,1,2.95505435442481,-0.45391757652386033,0.0035873012924187847
2020-05-01,부산광역시,사하구,신평동,950,-0.9981298885378422,0.26437369517058074,-0.23692243216404116,1,0.4955069119488563,-0.24532487850039078,0.07107163062806889
2020-05-01,부산광역시,사하구,장림동,950,-0.9981298885378422,0.26437369517058074,-0.23692243216404116,1,0.7568977009485592,-0.4033056798156149,0.08559486247851178
2020-05-01,부산광역시,서구,아미동,159,-0.6641376224639332,-0.0797071291554726,2.577732007274406,1,-1.2022274633341299,0.12383910917306937,0.0025156719211626537
2020-05-01,부산광역시,서구,암남동,159,-0.6641376224639332,-0.0797071291554726,2.577732007274406,1,-0.8089332066732177,0.011424913096205355,-0.01177433466565116
2020-05-01,부산광역시,수영구,광안동,937,-0.6839061987562022,-0.3456440732286435,1.344248220497356,1,3.109416458611803,-0.06033226398542147,-0.15967599979690147
2020-05-01,부산광역시,수영구,남천동,937,-0.6839061987562022,-0.3456440732286435,1.344248220497356,2,0.07111979853356358,-0.06335312920554267,-0.0689735708627634
2020-05-01,부산광역시,수영구,망미동,940,-0.4579190290790429,-1.4308737515012881,-0.0345629313258108,2,1.341780564701044,0.17174941646737757,0.01780905166970355
2020-05-01,부산광역시,수영구,민락동,937,-0.6839061987562022,-0.3456440732286435,1.344248220497356,1,0.1606328710907059,-0.1382209649430864,0.000961333784752454
2020-05-01,부산광역시,연제구,연산동,940,-0.4579190290790429,-1.4308737515012881,-0.0345629313258108,9,9.009431643269583,-0.19920888026351302,0.06887757310616194
2020-05-01,부산광역시,영도구,남항동,159,-0.6641376224639332,-0.0797071291554726,2.577732007274406,1,-1.619597202082902,-0.010381681969484073,-0.01595506094806702
2020-05-01,부산광역시,영도구,대교동,159,-0.6641376224639332,-0.0797071291554726,2.577732007274406,1,-1.6198075494033173,-0.010533558963625463,-0.01572470827739567
2020-05-01,부산광역시,영도구,동삼동,910,-1.2911896903044628,0.7938013706506324,0.3066816739759811,5,1.7793016563954809,0.34000690307365883,0.0009261699821715161
2020-05-01,부산광역시,영도구,신선동,159,-0.6641376224639332,-0.0797071291554726,2.577732007274406,1,-0.9832573582419563,0.18437716777319418,-0.031498111202806434
2020-05-01,부산광역시,중구,남포동,159,-0.6641376224639332,-0.0797071291554726,2.577732007274406,2,-1.8598979405672886,-0.05624965813064103,-0.001966095253631769
2020-05-01,부산광역시,중구,중앙동,159,-0.6641376224639332,-0.0797071291554726,2.577732007274406,1,-1.7826748717158931,-0.07132606439827716,0.004061054672920286
2020-05-01,부산광역시,해운대구,반송동,937,-0.6839061987562022,-0.3456440732286435,1.344248220497356,2,1.6981762521596038,0.5788423468565247,-0.11579503995283803
2020-05-01,부산광역시,해운대구,반여동,937,-0.6839061987562022,-0.3456440732286435,1.344248220497356,1,3.447609147089607,-0.3983038580072578,-0.01999365467958802
2020-05-01,부산광역시,해운대구,송정동,937,-0.6839061987562022,-0.3456440732286435,1.344248220497356,1,-1.134103612282866,-0.018997076881036246,-0.03872314544328027
2020-05-01,부산광역시,해운대구,재송동,937,-0.6839061987562022,-0.3456440732286435,1.344248220497356,3,2.2912835842087516,-0.7554354659457829,0.024479219816917024
2020-05-01,부산광역시,해운대구,좌동,937,-0.6839061987562022,-0.3456440732286435,1.344248220497356,1,4.0131663055932885,-1.0572776664679837,-0.29223959121282517
2020-05-01,부산광역시,해운대구,중동,937,-0.6839061987562022,-0.3456440732286435,1.344248220497356,1,0.8451088904226455,-0.3430783242955814,-0.04543032606849213
2020-05-02,부산광역시,강서구,대저1동,904,-0.48226871283901446,0.3432254038226228,0.5283679565618784,2,-1.2671532250809778,0.08681896072462104,0.08272399171529793
2020-05-02,부산광역시,강서구,명지동,904,-0.48226871283901446,0.3432254038226228,0.5283679565618784,2,1.8821528374929313,-1.903863864524465,0.03390317472683067
2020-05-02,부산광역시,강서구,생곡동,904,-0.48226871283901446,0.3432254038226228,0.5283679565618784,2,-1.9225222207980959,-0.0924040637589339,-0.01025415430526641
2020-05-02,부산광역시,강서구,송정동,937,-0.5485510003295762,-0.10876621728808127,0.20550192355686597,2,-1.8082229920629234,-0.12711514089401293,-0.0049601057379284
2020-05-02,부산광역시,강서구,신호동,950,-0.9198703453170194,0.7083297628725023,-0.7940431991031001,2,-1.1835932526413604,-0.3137879967127848,0.024344449259608776
2020-05-02,부산광역시,강서구,천성동,921,-0.9687795076613648,1.1227520082174323,-0.3951343183752697,1,-1.8996119373159712,-0.06645690533839073,-0.007163841202107339
2020-05-02,부산광역시,금정구,두구동,939,-0.7382112305165031,0.608922768271532,-0.24949088351219018,1,-1.7732263670398731,-0.03603897446769401,0.002902788513267956
2020-05-02,부산광역시,금정구,청룡동,939,-0.7382112305165031,0.12296769426715493,-0.24949088351219018,1,-1.1307960206193872,0.037317701172805806,0.03441435192933156
2020-05-02,부산광역시,기장군,일광읍,923,-0.5212008982997006,-0.362987379737223,-0.9077914008703641,1,-0.789107681432575,-0.1352713521678671,-0.00451426096210678
2020-05-02,부산광역시,기장군,정관읍,923,-0.5212008982997006,-0.362987379737223,-0.9077914008703641,1,2.7618899604153055,-1.6245793726470523,-0.08536096195104853
2020-05-02,부산광역시,기장군,철마면,939,-0.7382112305165031,-0.2025699755013615,-0.24949088351219018,1,-1.186084415539616,0.07382427821864165,0.03866941203703701
2020-05-02,부산광역시,남구,대연동,942,-0.7749333423061852,-0.02356979397115188,0.23095489607012593,4,4.766729828457564,-0.6190443549761325,-0.01452622050717616
2020-05-02,부산광역시,남구,용호동,942,-0.7749333423061852,0.1368476102647096,0.23095489607012593,1,4.418671455108814,-0.16238099175732376,0.010284067756894872
2020-05-02,부산광역시,동구,수정동,159,-0.6036463766887764,0.29912329223000594,0.8254649472366685,1,0.3330067745958024,0.3586019417503577,-0.08267155901914906
2020-05-02,부산광역시,동구,초량동,159,-0.6036463766887764,0.29912329223000594,0.8254649472366685,2,0.38200036365631174,0.12139143708776759,-0.05087048643833515
2020-05-02,부산광역시,동래구,명장동,940,-0.41280062960350133,-1.1413937874231517,-0.4966301386113476,2,0.3887217918610773,-0.027353748565916738,0.06408426837221605
2020-05-02,부산광역시,동래구,안락동,940,-0.41280062960350133,-1.1413937874231517,-0.4966301386113476,1,1.307741241931807,-0.1280173473749021,0.053567975093372765
2020-05-02,부산광역시,동래구,온천동,940,-0.41280062960350133,-1.1413937874231517,-0.4966301386113476,3,3.5152074352143066,-0.1868057319093846,0.0373474579404598
2020-05-02,부산광역시,부산진구,개금동,938,-0.3998232344499386,-0.9558163885174302,-0.6103783403786116,4,2.2928627633383836,-0.3244205764537151,-0.03062756353253524
2020-05-02,부산광역시,부산진구,당감동,938,-0.3998232344499386,-0.7702389896117077,-0.6103783403786116,2,1.6242671859971862,-0.05503465760881485,-0.09558878944717028
2020-05-02,부산광역시,부산진구,부전동,938,-0.3998232344499386,-0.584661590705986,-0.6103783403786116,4,-0.7245141461365641,-0.21290181726391885,0.005727774907509263
2020-05-02,부산광역시,부산진구,전포동,938,-0.3998232344499386,-0.39908419180026444,-0.6103783403786116,1,1.0452132479828196,-0.09176770678975796,-0.0748470792192289
2020-05-02,부산광역시,북구,구포동,941,-0.5912739486590658,-0.22279818154171693,-0.3893241974266392,3,2.530985305549728,-0.3593252973297285,0.18144148100006308
2020-05-02,부산광역시,북구,금곡동,941,-0.5912739486590658,-0.037220782635995146,-0.3893241974266392,1,1.129346493849739,-0.007578391319486051,-0.11810675611477361
2020-05-02,부산광역시,북구,화명동,941,-0.5912739486590658,0.14835661626972707,-0.3893241974266392,1,3.512229462231717,-1.4746175940964914,-0.0006267472014911643
2020-05-02,부산광역시,사상구,덕포동,904,-0.48226871283901446,0.3432254038226228,0.5283679565618784,1,-0.2974439762365437,-0.14352692815275434,0.05045022149933734
2020-05-02,부산광역시,사상구,학장동,904,-0.48226871283901446,0.3432254038226228,0.5283679565618784,1,0.13926938247894166,-0.24698481986785498,0.03713475671366887
2020-05-02,부산광역시,사하구,괴정동,950,-0.9198703453170194,0.7083297628725023,-0.7940431991031001,2,3.0023471970368085,0.3151017239223165,0.006667094760626297
2020-05-02,부산광역시,사하구,구평동,159,-0.6036463766887764,0.29912329223000594,0.8254649472366685,1,-1.2090036655873106,-0.22618505955402768,0.018451763681284844
2020-05-02,부산광역시,사하구,다대동,950,-0.9198703453170194,0.7083297628725023,-0.7940431991031001,1,2.95505435442481,-0.45391757652386033,0.0035873012924187847
2020-05-02,부산광역시,사하구,장림동,950,-0.9198703453170194,0.7083297628725023,-0.7940431991031001,3,0.7568977009485592,-0.4033056798156149,0.08559486247851178
2020-05-02,부산광역시,사하구,하단동,950,-0.9198703453170194,0.7083297628725023,-0.7940431991031001,1,1.3131387480477743,-0.47675939829176234,0.031990908541564535
2020-05-02,부산광역시,서구,남부민동,159,-0.6036463766887764,0.29912329223000594,0.8254649472366685,1,-0.4822570825272028,0.2660949085269981,0.004950924666607124
2020-05-02,부산광역시,서구,암남동,159,-0.6036463766887764,0.29912329223000594,0.8254649472366685,1,-0.8089332066732177,0.011424913096205355,-0.01177433466565116
2020-05-02,부산광역시,서구,충무동,159,-0.6036463766887764,0.29912329223000594,0.8254649472366685,1,-1.752561280864495,-0.0614372536693738,-0.018076410770145917
2020-05-02,부산광역시,수영구,광안동,937,-0.5485510003295762,-0.10876621728808127,0.20550192355686597,1,3.109416458611803,-0.06033226398542147,-0.15967599979690147
2020-05-02,부산광역시,수영구,망미동,940,-0.41280062960350133,-1.1413937874231517,-0.4966301386113476,2,1.341780564701044,0.17174941646737757,0.01780905166970355
2020-05-02,부산광역시,수영구,민락동,937,-0.5485510003295762,-0.10876621728808127,0.20550192355686597,1,0.1606328710907059,-0.1382209649430864,0.000961333784752454
2020-05-02,부산광역시,연제구,거제동,940,-0.41280062960350133,-1.1413937874231517,-0.4966301386113476,1,2.764215524798155,-0.26200080321333846,-0.041523928490777046
2020-05-02,부산광역시,연제구,연산동,940,-0.41280062960350133,-1.1413937874231517,-0.4966301386113476,5,9.009431643269583,-0.19920888026351302,0.06887757310616194
2020-05-02,부산광역시,영도구,남항동,159,-0.6036463766887764,0.29912329223000594,0.8254649472366685,1,-1.619597202082902,-0.010381681969484073,-0.01595506094806702
2020-05-02,부산광역시,영도구,대평동,159,-0.6036463766887764,0.29912329223000594,0.8254649472366685,1,-1.6200325897491525,-0.010740370711399057,-0.016014750051922075
2020-05-02,부산광역시,영도구,동삼동,910,-1.260443997705234,1.1689104007258446,-0.16119565425818616,1,1.7793016563954809,0.34000690307365883,0.0009261699821715161
2020-05-02,부산광역시,중구,영주동,159,-0.6036463766887764,0.29912329223000594,0.8254649472366685,1,-0.8652797471448908,0.07728376184670388,-0.013842280617853548
2020-05-02,부산광역시,해운대구,반여동,937,-0.5485510003295762,-0.10876621728808127,0.20550192355686597,1,3.447609147089607,-0.3983038580072578,-0.01999365467958802
2020-05-02,부산광역시,해운대구,우동,937,-0.5485510003295762,-0.10876621728808127,0.20550192355686597,3,3.8524034908339186,-0.6011924239008399,-0.027866533834146147
2020-05-02,부산광역시,해운대구,재송동,937,-0.5485510003295762,-0.10876621728808127,0.20550192355686597,1,2.2912835842087516,-0.7554354659457829,0.024479219816917024
2020-05-02,부산광역시,해운대구,좌동,937,-0.5485510003295762,-0.10876621728808127,0.20550192355686597,1,4.0131663055932885,-1.0572776664679837,-0.29223959121282517
2020-05-02,부산광역시,해운대구,중동,937,-0.5485510003295762,-0.10876621728808127,0.20550192355686597,2,0.8451088904226455,-0.3430783242955814,-0.04543032606849213
2020-05-03,부산광역시,강서구,대저1동,904,-0.912079024755011,1.4959339328157084,0.826413156687556,2,-1.2671532250809778,0.08681896072462104,0.08272399171529793
2020-05-03,부산광역시,강서구,대저2동,904,-0.912079024755011,1.4959339328157084,0.826413156687556,1,-1.3603527889559628,-0.037194567641592444,0.04321768134208746
2020-05-03,부산광역시,강서구,명지동,904,-0.912079024755011,1.4959339328157084,0.826413156687556,1,1.8821528374929313,-1.903863864524465,0.03390317472683067
2020-05-03,부산광역시,강서구,봉림동,904,-0.912079024755011,1.4959339328157084,0.826413156687556,1,-1.8407245380878872,-0.04293635759959488,-6.93683452567766e-05
2020-05-03,부산광역시,강서구,신호동,950,-1.1216932087092544,1.805951788177476,1.5079541578402529,1,-1.1835932526413604,-0.3137879967127848,0.024344449259608776
2020-05-03,부산광역시,금정구,남산동,939,-1.1308798409940137,1.2155224413553047,-1.2487199363551935,1,0.39440825352346204,-0.019371731577403243,-0.007573535834946749
2020-05-03,부산광역시,금정구,부곡동,940,-1.1644161570387441,0.75517253559357,-0.559788465169054,1,2.4832120859864504,0.09892239719295537,-0.06672902272210894
2020-05-03,부산광역시,금정구,서동,940,-1.1644161570387441,0.75517253559357,-0.559788465169054,2,0.5648572046324739,0.29213836886363187,0.05423411755402841
2020-05-03,부산광역시,금정구,장전동,940,-1.1644161570387441,0.75517253559357,-0.559788465169054,1,1.1992170854449316,-0.4223189779514632,-0.07530205557012838
2020-05-03,부산광역시,기장군,기장읍,923,-1.2239072633905992,1.4223917407144915,-1.4961752612713133,3,2.1935802321134097,-0.027944770792427038,-0.13638699566454335
2020-05-03,부산광역시,기장군,장안읍,923,-1.2239072633905992,1.4223917407144915,-1.4961752612713133,1,-1.1904143876271889,0.02275784347693333,0.019184459852072448
2020-05-03,부산광역시,기장군,정관읍,923,-1.2239072633905992,1.4223917407144915,-1.4961752612713133,2,2.7618899604153055,-1.6245793726470523,-0.08536096195104853
2020-05-03,부산광역시,남구,문현동,942,-1.1192977575632026,1.6898857580407,-0.7305688027284313,1,1.891432113990956,0.1438588533625189,-0.054452315207501926
2020-05-03,부산광역시,남구,용당동,942,-1.1192977575632026,1.734386447834732,-0.7305688027284313,1,-1.340507724088262,-0.07743898141472984,0.00439567860676694
2020-05-03,부산광역시,동구,범일동,942,-1.1192977575632026,1.7788871376287634,-0.7305688027284313,2,0.2561433439416029,0.16733626375965285,-0.00287811663538334
2020-05-03,부산광역시,동구,초량동,159,-0.9158697876238144,1.8289626606110998,0.2187025145389398,1,0.38200036365631174,0.12139143708776759,-0.05087048643833515
2020-05-03,부산광역시,동래구,명장동,940,-1.1644161570387441,0.75517253559357,-0.559788465169054,1,0.3887217918610773,-0.027353748565916738,0.06408426837221605
2020-05-03,부산광역시,동래구,수안동,940,-1.1644161570387441,0.75517253559357,-0.559788465169054,1,-1.0360075058923315,-0.1270746622469624,-0.006931818963958356
2020-05-03,부산광역시,동래구,온천동,940,-1.1644161570387441,0.75517253559357,-0.559788465169054,2,3.5152074352143066,-0.1868057319093846,0.0373474579404598
2020-05-03,부산광역시,부산진구,가야동,938,-1.0132929400130546,0.8016294788294401,0.07918527044145308,1,0.9895365715464581,0.035233691211068785,0.04001804745795597
2020-05-03,부산광역시,부산진구,개금동,938,-1.0132929400130546,0.8016294788294401,0.07918527044145308,2,2.2928627633383836,-0.3244205764537151,-0.03062756353253524
2020-05-03,부산광역시,부산진구,범천동,942,-1.1192977575632026,0.9224175312427025,-0.7305688027284313,1,0.5424548063045874,0.003611985106971859,-0.0472324717174554
2020-05-03,부산광역시,부산진구,양정동,940,-1.1644161570387441,0.75517253559357,-0.559788465169054,1,0.5028883308221574,-0.17178152754847473,-0.09010180771895612
2020-05-03,부산광역시,북구,화명동,941,-1.0632022417807003,1.0790962909687694,-0.6226307219097978,1,3.512229462231717,-1.4746175940964914,-0.0006267472014911643
2020-05-03,부산광역시,사상구,감전동,904,-0.912079024755011,1.4959339328157084,0.826413156687556,1,-0.8496702610755191,-0.04404761128281463,0.04824308388425405
2020-05-03,부산광역시,사상구,덕포동,904,-0.912079024755011,1.4959339328157084,0.826413156687556,1,-0.2974439762365437,-0.14352692815275434,0.05045022149933734
2020-05-03,부산광역시,사상구,모라동,904,-0.912079024755011,1.4959339328157084,0.826413156687556,2,1.2732007161695618,0.11396322706307825,-0.08033738604129055
2020-05-03,부산광역시,사상구,주례동,938,-1.0132929400130546,1.4680597668741864,0.07918527044145308,3,1.774323356782426,-0.4073177444687714,0.12761929934083577
2020-05-03,부산광역시,사상구,학장동,904,-0.912079024755011,1.4959339328157084,0.826413156687556,1,0.13926938247894166,-0.24698481986785498,0.03713475671366887
2020-05-03,부산광역시,사하구,감천동,159,-0.9158697876238144,1.8289626606110998,0.2187025145389398,1,0.33753409020567665,0.18800579725632344,0.008474716357026896
2020-05-03,부산광역시,사하구,괴정동,950,-1.1216932087092544,1.805951788177476,1.5079541578402529,2,3.0023471970368085,0.3151017239223165,0.006667094760626297
2020-05-03,부산광역시,사하구,다대동,950,-1.1216932087092544,1.805951788177476,1.5079541578402529,3,2.95505435442481,-0.45391757652386033,0.0035873012924187847
2020-05-03,부산광역시,사하구,신평동,950,-1.1216932087092544,1.805951788177476,1.5079541578402529,4,0.4955069119488563,-0.24532487850039078,0.07107163062806889
2020-05-03,부산광역시,사하구,하단동,950,-1.1216932087092544,1.805951788177476,1.5079541578402529,2,1.3131387480477743,-0.47675939829176234,0.031990908541564535
2020-05-03,부산광역시,서구,동대신동,159,-0.9158697876238144,1.8289626606110998,0.2187025145389398,1,-0.19846033715314543,0.18180344585475683,-0.04538863844010028
2020-05-03,부산광역시,서구,서대신동,159,-0.9158697876238144,1.8289626606110998,0.2187025145389398,1,0.26294053243723714,-0.06292630616930268,-0.07774533582281765
2020-05-03,부산광역시,서구,암남동,159,-0.9158697876238144,1.8289626606110998,0.2187025145389398,1,-0.8089332066732177,0.011424913096205355,-0.01177433466565116
2020-05-03,부산광역시,서구,충무동,159,-0.9158697876238144,1.8289626606110998,0.2187025145389398,2,-1.752561280864495,-0.0614372536693738,-0.018076410770145917
2020-05-03,부산광역시,수영구,광안동,937,-1.114506855271098,1.468713045420851,-1.299941951198676,1,3.109416458611803,-0.06033226398542147,-0.15967599979690147
2020-05-03,부산광역시,수영구,남천동,937,-1.114506855271098,1.468713045420851,-1.299941951198676,1,0.07111979853356358,-0.06335312920554267,-0.0689735708627634
2020-05-03,부산광역시,연제구,거제동,940,-1.1644161570387441,0.75517253559357,-0.559788465169054,1,2.764215524798155,-0.26200080321333846,-0.041523928490777046
2020-05-03,부산광역시,연제구,연산동,940,-1.1644161570387441,0.75517253559357,-0.559788465169054,2,9.009431643269583,-0.19920888026351302,0.06887757310616194
2020-05-03,부산광역시,영도구,동삼동,910,-1.1264841110013588,1.972778959022263,-0.5088825201425339,2,1.7793016563954809,0.34000690307365883,0.0009261699821715161
2020-05-03,부산광역시,영도구,봉래동,159,-0.9158697876238144,1.8289626606110998,0.2187025145389398,1,-0.7349695714997327,0.17803003102308837,-0.022729380506648873
2020-05-03,부산광역시,중구,대청동,159,-0.9158697876238144,1.8289626606110998,0.2187025145389398,1,-1.3964296873135913,-0.012494609815779534,-0.03943605595590811
2020-05-03,부산광역시,중구,중앙동,159,-0.9158697876238144,1.8289626606110998,0.2187025145389398,2,-1.7826748717158931,-0.07132606439827716,0.004061054672920286
2020-05-03,부산광역시,해운대구,반여동,937,-1.114506855271098,1.468713045420851,-1.299941951198676,1,3.447609147089607,-0.3983038580072578,-0.01999365467958802
2020-05-03,부산광역시,해운대구,우동,937,-1.114506855271098,1.468713045420851,-1.299941951198676,4,3.8524034908339186,-0.6011924239008399,-0.027866533834146147
2020-05-03,부산광역시,해운대구,재송동,937,-1.114506855271098,1.468713045420851,-1.299941951198676,1,2.2912835842087516,-0.7554354659457829,0.024479219816917024
2020-05-04,부산광역시,강서구,강동동,904,-0.45652371735629177,0.4463115939105433,1.7051356773637776,1,-1.4976239782401772,0.03288381130290851,0.024748023489918964
2020-05-04,부산광역시,강서구,대저1동,904,-0.45652371735629177,0.4463115939105433,1.7051356773637776,1,-1.2671532250809778,0.08681896072462104,0.08272399171529793
2020-05-04,부산광역시,강서구,송정동,937,-1.2538626113909292,0.21904785911721492,0.44619891807346757,1,-1.8082229920629234,-0.12711514089401293,-0.0049601057379284
2020-05-04,부산광역시,금정구,구서동,940,-0.6815107476101503,-0.11747450810760765,-0.5981259588474251,1,1.8880277071491787,-0.3173878087579537,-0.04207193063961211
2020-05-04,부산광역시,금정구,금사동,940,-0.6815107476101503,-0.11747450810760765,-0.5981259588474251,1,-1.420081142018403,0.0034756518401656343,0.03447184574825155
2020-05-04,부산광역시,금정구,금성동,941,-0.5026422562551353,-0.12676589675478164,-0.2372385019810037,1,-1.8694608577352432,-0.06947053078637414,-0.011315063525169757
2020-05-04,부산광역시,금정구,부곡동,940,-0.6815107476101503,-0.11747450810760765,-0.5981259588474251,1,2.4832120859864504,0.09892239719295537,-0.06672902272210894
2020-05-04,부산광역시,기장군,기장읍,923,-1.2812127134208047,0.7495115469598619,-0.5726729863341653,2,2.1935802321134097,-0.027944770792427038,-0.13638699566454335
2020-05-04,부산광역시,기장군,정관읍,923,-1.2812127134208047,0.7495115469598619,-0.5726729863341653,1,2.7618899604153055,-1.6245793726470523,-0.08536096195104853
2020-05-04,부산광역시,기장군,철마면,939,-0.4345694847423732,0.7320190869326327,-0.856885455843844,2,-1.186084415539616,0.07382427821864165,0.03866941203703701
2020-05-04,부산광역시,남구,대연동,942,-1.1680215424325004,0.714526626905404,0.5538209290751387,2,4.766729828457564,-0.6190443549761325,-0.01452622050717616
2020-05-04,부산광역시,남구,문현동,942,-1.1680215424325004,0.697034166878175,0.5538209290751387,1,1.891432113990956,0.1438588533625189,-0.054452315207501926
2020-05-04,부산광역시,남구,용호동,942,-1.1680215424325004,0.6795417068509457,0.5538209290751387,5,4.418671455108814,-0.16238099175732376,0.010284067756894872
2020-05-04,부산광역시,동구,범일동,942,-1.1680215424325004,0.6620492468237172,0.5538209290751387,2,0.2561433439416029,0.16733626375965285,-0.00287811663538334
2020-05-04,부산광역시,동구,초량동,159,-0.8551931643736105,0.6445567867964879,0.7491060296968882,1,0.38200036365631174,0.12139143708776759,-0.05087048643833515
2020-05-04,부산광역시,동래구,낙민동,940,-0.6815107476101503,-0.11747450810760765,-0.5981259588474251,2,-0.4926419680158541,-0.15470684806255838,-0.003902234558759745
